id_leggo,id_ext,casa,id_autor,tipo_autor,nome_autor,partido,uf,tipo_generico,sigla_local,peso_total_documentos,num_documentos,is_important,bancada
65,2209381,camara,132504,deputado,Enio Verri,PT,,Emenda,PLEN,1,1,TRUE,oposição
65,2209381,camara,141518,deputado,Paulo Pereira da Silva,SOLIDARIEDADE,SP,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,150418,deputado,Márcio Marinho,PRB,BA,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,160541,deputado,Arthur Lira,PP,AL,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,160545,deputado,Alexandre Leite,DEM,SP,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,160598,deputado,Flávia Morais,PDT,GO,Emenda,PLEN,1,1,TRUE,oposição
65,2209381,camara,178916,deputado,Daniel Coelho,CIDADANIA,PE,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204363,deputado,Osires Damaso,PSC,TO,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204371,deputado,Felipe Rigoni,PSB,ES,Emenda,PLEN,1,1,TRUE,oposição
65,2209381,camara,204373,deputado,Hélio Costa,PRB,SC,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204403,deputado,Marlon Santos,PDT,RS,Emenda,PLEN,1,1,TRUE,oposição
65,2209381,camara,204416,deputado,Sanderson,PSL,RS,Emenda,PLEN,1,2,TRUE,governo
65,2209381,camara,204418,deputado,Luizão Goulart,PRB,PR,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204427,deputado,Fernando Rodolfo,PL,PE,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204454,deputado,Daniel Silveira,PSL,RJ,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204461,deputado,Paulo Ganime,NOVO,RJ,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204484,deputado,General Peternelli,PSL,SP,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204514,deputado,Coronel Tadeu,PSL,SP,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204526,deputado,Luiz Philippe de Orleans e Bragança,PSL,SP,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204562,deputado,Edilázio Júnior,PSD,MA,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,204570,deputado,Pastor Gildenemyr,PMN,MA,Emenda,PLEN,1,1,TRUE,governo
65,2209381,camara,141450,deputado,Hugo Leal,PSD,RJ,Emenda,PLEN,0.95,4,TRUE,governo
65,2209381,camara,73486,deputado,Pompeo de Mattos,PDT,RS,Emenda,CCP,0.6666666666666666,2,FALSE,oposição
65,2209381,camara,160587,deputado,Fábio Trad,PSD,MS,Emenda,CCP,0.6666666666666666,2,FALSE,governo
65,2209381,camara,178835,deputado,Afonso Motta,PDT,RS,Emenda,CCP,0.6666666666666666,2,FALSE,oposição
65,2209381,camara,133439,deputado,André Figueiredo,PDT,CE,Emenda,PLEN,0.5,2,TRUE,oposição
65,2209381,camara,160604,deputado,Pedro Uczai,PT,SC,Emenda,PLEN,0.5,2,TRUE,oposição
65,2209381,camara,74585,deputado,Lincoln Portela,PL,MG,Emenda,PLEN,0.45,2,TRUE,governo
65,2209381,camara,178829,deputado,Capitão Augusto,PL,SP,Emenda,PLEN,0.45,2,TRUE,governo
65,2209381,camara,179587,deputado,Major Vitor Hugo,PSL,GO,Emenda,PLEN,0.41666666666666663,2,TRUE,governo
65,2209381,camara,74043,deputado,Wellington Roberto,PL,PB,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
65,2209381,camara,160545,deputado,Alexandre Leite,DEM,SP,Emenda,MESA,0.3333333333333333,2,FALSE,governo
65,2209381,camara,160587,deputado,Fábio Trad,PSD,MS,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
65,2209381,camara,160642,deputado,Pastor Eurico,PATRIOTA,PE,Emenda,MESA,0.3333333333333333,2,FALSE,governo
65,2209381,camara,160673,deputado,Giovani Cherini,PL,RS,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
65,2209381,camara,204427,deputado,Fernando Rodolfo,PL,PE,Emenda,MESA,0.3333333333333333,2,FALSE,governo
65,2209381,camara,204544,deputado,Alexandre Frota,PSL,SP,Emenda,PLEN,0.3333333333333333,1,TRUE,governo
65,2209381,camara,204359,deputado,Léo Moraes,PODE,RO,Emenda,PLEN,0.325,2,TRUE,governo
65,2209381,camara,204391,deputado,José Nelto,PODE,GO,Emenda,PLEN,0.29166666666666663,2,TRUE,governo
65,2209381,camara,141411,deputado,Dagoberto Nogueira,PDT,MS,Emenda,PLEN,0.25,1,TRUE,oposição
65,2209381,camara,177282,deputado,Subtenente Gonzaga,PDT,MG,Emenda,PLEN,0.25,1,TRUE,oposição
65,2209381,camara,178881,deputado,Aluisio Mendes,PODE,MA,Emenda,PLEN,0.25,1,TRUE,governo
65,2209381,camara,204500,deputado,Eduardo Costa,PTB,PA,Emenda,PLEN,0.25,1,TRUE,governo
65,2209381,camara,204388,deputado,Bibo Nunes,PSL,RS,Emenda,PLEN,0.2,1,TRUE,governo
65,2209381,camara,204425,deputado,Silvio Costa Filho,PRB,PE,Emenda,PLEN,0.2,1,TRUE,governo
65,2209381,camara,74366,deputado,João Campos,PRB,GO,Emenda,MESA,0.16666666666666666,1,FALSE,governo
65,2209381,camara,74585,deputado,Lincoln Portela,PL,MG,Emenda,MESA,0.16666666666666666,1,FALSE,governo
65,2209381,camara,93083,deputado,Cacá Leão,PP,BA,Emenda,PLEN,0.16666666666666666,1,TRUE,governo
65,2209381,camara,156190,deputado,Marcel Van Hattem,NOVO,RS,Emenda,PLEN,0.16666666666666666,1,TRUE,governo
65,2209381,camara,160587,deputado,Fábio Trad,PSD,MS,Emenda,MESA,0.16666666666666666,1,FALSE,governo
65,2209381,camara,178934,deputado,Toninho Wandscheer,PROS,PR,Emenda,PLEN,0.16666666666666666,1,TRUE,governo
65,2209381,camara,204369,deputado,Caroline de Toni,PSL,SC,Emenda,MESA,0.16666666666666666,1,FALSE,governo
65,2209381,camara,204377,deputado,Paula Belmonte,CIDADANIA,DF,Emenda,MESA,0.16666666666666666,1,FALSE,governo
65,2209381,camara,204507,deputado,Carla Zambelli,PSL,SP,Emenda,MESA,0.16666666666666666,1,FALSE,governo
65,2209381,camara,74471,deputado,André de Paula,PSD,PE,Emenda,PLEN,0.125,1,TRUE,governo
65,2209381,camara,204487,deputado,Capitão Wagner,PROS,CE,Emenda,PLEN,0.125,1,TRUE,governo
65,2209381,camara,204490,deputado,Charlles Evangelista,PSL,MG,Emenda,PLEN,0.125,1,TRUE,governo
40,120152,senado,5929,senador,Juíza Selma,PSL,MT,Parecer,CCJ,1,1,TRUE,governo
40,120152,senado,5953,senador,Fabiano Contarato,REDE,ES,Emenda,CCJ,1,1,TRUE,oposição
40,120152,senado,5982,senador,Alessandro Vieira,CIDADANIA,SE,Emenda,CCJ,1,1,TRUE,governo
31,120768,senado,5979,senador,Leila Barros,PSB,DF,Parecer,CDH,5,5,TRUE,oposição
57,126049,senado,3777,senador,Eduardo Gomes,MDB,TO,Emenda,CI,7,7,TRUE,governo
57,126049,senado,3777,senador,Eduardo Gomes,MDB,TO,Requerimento,CI,1,1,TRUE,governo
57,126049,senado,5422,senador,Marcos Rogério,DEM,RO,Parecer,CI,1,1,TRUE,governo
57,126049,senado,5422,senador,Marcos Rogério,DEM,RO,Requerimento,CI,1,1,TRUE,governo
57,126049,senado,5535,senador,Telmário Mota,PROS,RR,Emenda,CI,1,1,TRUE,governo
57,126049,senado,5926,senador,Lucas Barreto,PSD,AP,Emenda,CI,1,1,TRUE,governo
57,126049,senado,5990,senador,Carlos Viana,PSD,MG,Requerimento,CI,1,1,TRUE,governo
1,128634,senado,5982,senador,Alessandro Vieira,CIDADANIA,SE,Emenda,CCJ,7,7,TRUE,governo
1,128634,senado,5929,senador,Juíza Selma,PSL,MT,Emenda,Plenário,6,6,TRUE,governo
1,128634,senado,5411,senador,Weverton,PDT,MA,Emenda,CCJ,5,5,TRUE,oposição
1,128634,senado,5666,senador,Major Olimpio,PSL,SP,Emenda,CCJ,4,4,TRUE,governo
1,128634,senado,5666,senador,Major Olimpio,PSL,SP,Emenda,Plenário,4,4,TRUE,governo
1,128634,senado,751,senador,Arolde de Oliveira,PSD,RJ,Emenda,CCJ,3,3,TRUE,governo
1,128634,senado,5732,senador,Rodrigo Pacheco,DEM,MG,Parecer,CCJ,3,3,TRUE,governo
1,128634,senado,5967,senador,Angelo Coronel,PSD,BA,Emenda,CCJ,3,3,TRUE,governo
1,128634,senado,285,senador,Marcio Bittar,MDB,AC,Emenda,CCJ,2,2,TRUE,governo
1,128634,senado,945,senador,Alvaro Dias,PODEMOS,PR,Emenda,Plenário,2,2,TRUE,governo
1,128634,senado,5929,senador,Juíza Selma,PSL,MT,Emenda,CCJ,2,2,TRUE,governo
1,128634,senado,945,senador,Alvaro Dias,PODEMOS,PR,Requerimento,Plenário,1,1,TRUE,governo
1,128634,senado,5008,senador,Humberto Costa,PT,PE,Emenda,CCJ,1,1,TRUE,oposição
1,128634,senado,5533,senador,Lasier Martins,PODEMOS,RS,Emenda,Plenário,1,1,TRUE,governo
1,128634,senado,5535,senador,Telmário Mota,PROS,RR,Emenda,Plenário,1,1,TRUE,governo
1,128634,senado,5585,senador,Luiz do Carmo,MDB,GO,Emenda,Plenário,1,1,TRUE,governo
1,128634,senado,5666,senador,Major Olimpio,PSL,SP,Requerimento,Plenário,1,1,TRUE,governo
1,128634,senado,5718,senador,Eliziane Gama,CIDADANIA,MA,Emenda,Plenário,1,1,TRUE,governo
1,128634,senado,5732,senador,Rodrigo Pacheco,DEM,MG,Parecer,Plenário,1,1,TRUE,governo
1,128634,senado,5895,senador,Jorge Kajuru,PSB,GO,Requerimento,Plenário,1,1,TRUE,oposição
1,128634,senado,5929,senador,Juíza Selma,PSL,MT,Requerimento,CCJ,1,1,TRUE,governo
1,128634,senado,5953,senador,Fabiano Contarato,REDE,ES,Emenda,CCJ,1,1,TRUE,oposição
51,131429,senado,5008,senador,Humberto Costa,PT,PE,Emenda,Plenário,1,1,TRUE,oposição
51,131429,senado,5012,senador,Randolfe Rodrigues,REDE,AP,Parecer,CCJ,1,1,TRUE,oposição
51,131429,senado,374,senador,Paulo Rocha,PT,PA,Outros,Plenário,0.1111111111111111,1,TRUE,oposição
51,131429,senado,581,senador,Jaques Wagner,PT,BA,Outros,Plenário,0.1111111111111111,1,TRUE,oposição
51,131429,senado,825,senador,Paulo Paim,PT,RS,Outros,Plenário,0.1111111111111111,1,TRUE,oposição
51,131429,senado,5008,senador,Humberto Costa,PT,PE,Outros,Plenário,0.1111111111111111,1,TRUE,oposição
51,131429,senado,5352,senador,Rogério Carvalho,PT,SE,Outros,Plenário,0.1111111111111111,1,TRUE,oposição
51,131429,senado,5385,senador,Irajá,PSD,TO,Outros,Plenário,0.1111111111111111,1,TRUE,governo
51,131429,senado,5531,senador,Elmano Férrer,PODE,PI,Outros,Plenário,0.1111111111111111,1,TRUE,governo
51,131429,senado,5627,senador,Jean Paul Prates,PT,RN,Outros,Plenário,0.1111111111111111,1,TRUE,oposição
51,131429,senado,5783,senador,Zenaide Maia,PROS,RN,Outros,Plenário,0.1111111111111111,1,TRUE,governo
39,131906,senado,5531,senador,Elmano Férrer,PODEMOS,PI,Parecer,CCJ,1,1,TRUE,governo
3,132865,senado,1186,senador,Luis Carlos Heinze,PP,RS,Requerimento,CMA,1,1,TRUE,governo
44,135060,senado,204449,senador,Nelson Barbudo,PSL,MT,Emenda,CMMPV,15,15,TRUE,governo
44,135060,senado,1186,senador,Luis Carlos Heinze,PP,RS,Emenda,CMMPV,5,5,TRUE,governo
44,135060,senado,178871,senador,Evair Vieira de Melo,PP,ES,Emenda,CMMPV,4,4,TRUE,governo
44,135060,senado,178933,senador,Sergio Souza,MDB,PR,Parecer,CMMPV,4,4,TRUE,governo
44,135060,senado,204395,senador,Pedro Lupion,DEM,PR,Emenda,CMMPV,4,4,TRUE,governo
44,135060,senado,141470,senador,José Guimarães,PT,CE,Emenda,CMMPV,3,3,TRUE,oposição
44,135060,senado,178933,senador,Sergio Souza,MDB,PR,Requerimento,CMMPV,3,3,TRUE,governo
44,135060,senado,178986,senador,Nilto Tatto,PT,SP,Requerimento,CMMPV,2,2,TRUE,oposição
44,135060,senado,204386,senador,Jose Mario Schreiner,DEM,GO,Emenda,CMMPV,2,2,TRUE,governo
44,135060,senado,5718,senador,Eliziane Gama,CIDADANIA,MA,Requerimento,CMMPV,1,1,TRUE,governo
44,135060,senado,160559,senador,Alceu Moreira,MDB,RS,Emenda,CMMPV,1,1,TRUE,governo
44,135060,senado,178963,senador,Covatti Filho,PP,RS,Emenda,CMMPV,1,1,TRUE,governo
44,135060,senado,178986,senador,Nilto Tatto,PT,SP,Voto em Separado,CMMPV,1,1,TRUE,oposição
44,135060,senado,204530,senador,Rodrigo Agostinho,PSB,SP,Requerimento,CMMPV,1,1,TRUE,oposição
44,135060,senado,204530,senador,Rodrigo Agostinho,PSB,SP,Voto em Separado,CMMPV,1,1,TRUE,oposição
41,135061,senado,4770,senador,Izalci Lucas,PSDB,DF,Emenda,CMMPV,52,52,TRUE,governo
41,135061,senado,204449,senador,Nelson Barbudo,PSL,MT,Emenda,CMMPV,51,51,TRUE,governo
41,135061,senado,178986,senador,Nilto Tatto,PT,SP,Emenda,CMMPV,37,37,TRUE,oposição
41,135061,senado,74400,senador,Paulo Pimenta,PT,RS,Emenda,CMMPV,36,36,TRUE,oposição
41,135061,senado,204555,senador,José Ricardo,PT,AM,Emenda,CMMPV,36,36,TRUE,oposição
41,135061,senado,178884,senador,Hildo Rocha,MDB,MA,Emenda,CMMPV,29,29,TRUE,governo
41,135061,senado,178947,senador,Sóstenes Cavalcante,DEM,RJ,Emenda,CMMPV,26,26,TRUE,governo
41,135061,senado,204500,senador,Eduardo Costa,PTB,PA,Emenda,CMMPV,25,25,TRUE,governo
41,135061,senado,160556,senador,Padre João,PT,MG,Emenda,CMMPV,24,24,TRUE,oposição
41,135061,senado,152605,senador,Glauber Braga,PSOL,RJ,Emenda,CMMPV,14,14,TRUE,oposição
41,135061,senado,178990,senador,Samuel Moreira,PSDB,SP,Emenda,CMMPV,14,14,TRUE,governo
41,135061,senado,204464,senador,Talíria Petrone,PSOL,RJ,Emenda,CMMPV,14,14,TRUE,oposição
41,135061,senado,134812,senador,Edmilson Rodrigues,PSOL,PA,Emenda,CMMPV,12,12,TRUE,oposição
41,135061,senado,160528,senador,Danilo Cabral,PSB,PE,Emenda,CMMPV,12,12,TRUE,oposição
41,135061,senado,160538,senador,Bohn Gass,PT,RS,Emenda,CMMPV,11,11,TRUE,oposição
41,135061,senado,5352,senador,Rogério Carvalho,PT,SE,Emenda,CMMPV,10,10,TRUE,oposição
41,135061,senado,178970,senador,João Daniel,PT,SE,Emenda,CMMPV,9,9,TRUE,oposição
41,135061,senado,5666,senador,Major Olimpio,PSL,SP,Emenda,CMMPV,8,8,TRUE,governo
41,135061,senado,73943,senador,Perpétua Almeida,PCdoB,AC,Emenda,CMMPV,7,7,TRUE,oposição
41,135061,senado,171619,senador,Margarida Salomão,PT,MG,Emenda,CMMPV,7,7,TRUE,oposição
41,135061,senado,3396,senador,Tasso Jereissati,PSDB,CE,Emenda,CMMPV,6,6,TRUE,governo
41,135061,senado,109429,senador,Benes Leocádio,PTC,RN,Emenda,CMMPV,6,6,TRUE,governo
41,135061,senado,74057,senador,Alice Portugal,PCdoB,BA,Emenda,CMMPV,5,5,TRUE,oposição
41,135061,senado,74848,senador,Jandira Feghali,PCdoB,RJ,Emenda,CMMPV,5,5,TRUE,oposição
41,135061,senado,81055,senador,Márcio Jerry,PCdoB,MA,Emenda,CMMPV,5,5,TRUE,oposição
41,135061,senado,178887,senador,Rubens Pereira Júnior,PCdoB,MA,Emenda,CMMPV,5,5,TRUE,oposição
41,135061,senado,133439,senador,André Figueiredo,PDT,CE,Emenda,CMMPV,4,4,TRUE,oposição
41,135061,senado,178987,senador,Orlando Silva,PCdoB,SP,Emenda,CMMPV,4,4,TRUE,oposição
41,135061,senado,204371,senador,Felipe Rigoni,PSB,ES,Emenda,CMMPV,4,4,TRUE,oposição
41,135061,senado,5411,senador,Weverton,PDT,MA,Emenda,CMMPV,3,3,TRUE,oposição
41,135061,senado,141470,senador,José Guimarães,PT,CE,Emenda,CMMPV,3,3,TRUE,oposição
41,135061,senado,204391,senador,José Nelto,PODE,GO,Emenda,CMMPV,3,3,TRUE,governo
41,135061,senado,204453,senador,Natália Bonavides,PT,RN,Emenda,CMMPV,3,3,TRUE,oposição
41,135061,senado,204575,senador,Gil Cutrim,PDT,MA,Emenda,CMMPV,3,3,TRUE,oposição
41,135061,senado,3396,senador,Tasso Jereissati,PSDB,CE,Parecer,CMMPV,2,2,TRUE,governo
41,135061,senado,73460,senador,Gustavo Fruet,PDT,PR,Emenda,CMMPV,2,2,TRUE,oposição
41,135061,senado,134812,senador,Edmilson Rodrigues,PSOL,PA,Requerimento,CMMPV,2,2,TRUE,oposição
41,135061,senado,204365,senador,Gilson Marques,NOVO,SC,Emenda,CMMPV,2,2,TRUE,governo
41,135061,senado,204394,senador,Gervásio Maia,PSB,PB,Emenda,CMMPV,2,2,TRUE,oposição
41,135061,senado,204419,senador,Glaustin Fokus,PSC,GO,Emenda,CMMPV,2,2,TRUE,governo
41,135061,senado,204508,senador,Igor Timo,PODE,MG,Requerimento,CMMPV,2,2,TRUE,governo
41,135061,senado,3396,senador,Tasso Jereissati,PSDB,CE,Requerimento,CMMPV,1,1,TRUE,governo
41,135061,senado,5666,senador,Major Olimpio,PSL,SP,Requerimento,CMMPV,1,1,TRUE,governo
41,135061,senado,152605,senador,Glauber Braga,PSOL,RJ,Requerimento,CMMPV,1,1,TRUE,oposição
41,135061,senado,160508,senador,Afonso Florence,PT,BA,Requerimento,CMMPV,1,1,TRUE,oposição
41,135061,senado,160508,senador,Afonso Florence,PT,BA,Voto em Separado,CMMPV,1,1,TRUE,oposição
41,135061,senado,160604,senador,Pedro Uczai,PT,SC,Outros,,1,1,FALSE,oposição
41,135061,senado,178977,senador,Eduardo Cury,PSDB,SP,Requerimento,CMMPV,1,1,TRUE,governo
41,135061,senado,204371,senador,Felipe Rigoni,PSB,ES,Requerimento,CMMPV,1,1,TRUE,oposição
41,135061,senado,204504,senador,Cezinha de Madureira,PSD,SP,Requerimento,CMMPV,1,1,TRUE,governo
41,135061,senado,204508,senador,Igor Timo,PODE,MG,Voto em Separado,CMMPV,1,1,TRUE,governo
50,135062,senado,178987,senador,Orlando Silva,PCdoB,SP,Emenda,CMMPV,18,18,TRUE,oposição
50,135062,senado,4770,senador,Izalci Lucas,PSDB,DF,Emenda,CMMPV,15,15,TRUE,governo
50,135062,senado,5008,senador,Humberto Costa,PT,PE,Emenda,CMMPV,9,9,TRUE,oposição
50,135062,senado,73531,senador,Ivan Valente,PSOL,SP,Emenda,CMMPV,9,9,TRUE,oposição
50,135062,senado,76874,senador,Marcelo Freixo,PSOL,RJ,Emenda,CMMPV,9,9,TRUE,oposição
50,135062,senado,204425,senador,Silvio Costa Filho,PRB,PE,Emenda,CMMPV,9,9,TRUE,governo
50,135062,senado,204464,senador,Talíria Petrone,PSOL,RJ,Emenda,CMMPV,9,9,TRUE,oposição
50,135062,senado,204535,senador,Sâmia Bomfim,PSOL,SP,Emenda,CMMPV,9,9,TRUE,oposição
50,135062,senado,5352,senador,Rogério Carvalho,PT,SE,Emenda,CMMPV,7,7,TRUE,oposição
50,135062,senado,74400,senador,Paulo Pimenta,PT,RS,Emenda,CMMPV,7,7,TRUE,oposição
50,135062,senado,178987,senador,Orlando Silva,PCdoB,SP,Requerimento,CMMPV,7,7,TRUE,oposição
50,135062,senado,160511,senador,Alessandro Molon,PSB,RJ,Emenda,CMMPV,6,6,TRUE,oposição
