id_ext,sigla_tipo,numero,ementa,data_apresentacao,casa,casa_origem,autor_nome,autor_uf,autor_partido,regime_tramitacao,forma_apreciacao,relator_nome,id_leggo
2241744,PL,848,"Altera a Lei nº 5.991, de 17 de dezembro de 1973, que dispõe sobre o Controle Sanitário do Comércio de Drogas, Medicamentos, Insumos Farmacêuticos e Correlatos, para definir que a receita de medicamentos terá validade por prazo indeterminado enquanto perdurar surtos de pandemia e dá outras providências. ",2020-03-23T17:34:00Z,camara,camara,Kim Kataguiri,SP,DEM,Urgência,Plenário,Dep. Alice Portugal (PCdoB-BA),176
2241627,PL,786,"Altera dispositivo na Lei nº 11.947, de 16 de Junho de 1999, que dispõe sobre o atendimento da alimentação escolar e do Programa Dinheiro Direto na Escola aos alunos da educação básica; altera as Leis nos 10.880, de 9 de junho de 2004, 11.273, de 6 de fevereiro de 2006, 11.507, de 20 de julho de 2007; revoga dispositivos da Medida Provisória no 2.178-36, de 24 de agosto de 2001, e a Lei no 8.913, de 12 de julho de 1994; e dá outras providências.

NOVA EMENTA: Altera a Lei nº 11.947, de 16 de junho de 2009, para autorizar, em caráter excepcional, durante o período de suspensão das aulas em razão de situação de emergência ou calamidade pública, a distribuição de gêneros alimentícios adquiridos com recursos do Programa Nacional de Alimentação Escolar (PNAE) aos pais ou responsáveis dos estudantes das escolas públicas de educação básica ",2020-03-19T17:12:00Z,camara,camara,Hildo Rocha,MA,MDB,Urgência,Plenário,Dep. Zé Silva (SOLIDARI-MG),177
2241693,PL,824,"Altera a Lei n° 11.947, de 2009, com relação ao Programa Nacional de Alimentação Escolar (PNAE), para autorizar, em caráter excepcional, durante o período de suspensão das aulas em razão de situações de emergência ou calamidade pública, a distribuição, aos pais ou responsáveis dos estudantes das escolas públicas de educação básica, de gêneros alimentícios adquiridos com recursos desse Programa e a transferência direta desses recursos, pela União e pelos entes federados subnacionais, por meio de cartão magnético bancário. ",2020-03-23T09:59:00Z,camara,camara,Carlos Jordy+Professora Dorinha Seabra Rezende,RJ+TO,PSL+DEM,Urgência,Plenário,Relator não encontrado,178
2242471,PL,1291,"Assegura medidas de combate e prevenção à violência doméstica previstas na Lei 11.340 de 7 de agosto de 2006 - Lei Maria da Penha - e no Código Penal durante a vigência da Lei n° 13.979 de 6 de fevereiro de 2020 ou durante a declaração de estado de emergência de caráter humanitário e sanitário em território nacional.

NOVA EMENTA: Altera a Lei nº 13.979, de 6 de fevereiro de 2020, e dispõe sobre medidas de enfrentamento à violência doméstica e familiar contra a mulher e de enfrentamento à violência contra crianças, adolescentes, pessoas idosas e pessoas com deficiência durante a emergência de saúde pública de importância internacional decorrente do coronavírus responsável pelo surto de 2019 ",2020-03-30T23:03:00Z,camara,camara,Benedita da Silva+Clarissa Garotinho+Dra. Soraya Manato+Dulce Miranda+Erika Kokay+Fernanda Melchionna+Flávia Arruda+Gleisi Hoffmann+Leda Sadala+Lídice da Mata+Luisa Canziani+Luiza Erundina+Luizianne Lins+Margarete Coelho+Margarida Salomão+Maria do Rosário+Mariana Carvalho+Marília Arraes+Marina Santos+Natália Bonavides+Patricia Ferraz+Paula Belmonte+Perpétua Almeida+Professora Dorinha Seabra Rezende+Professora Marcivania+Professora Rosa Neide+Rejane Dias+Sâmia Bomfim+Soraya Santos+Tabata Amaral+Talíria Petrone+Tereza Nelma,RJ+RJ+ES+TO+DF+RS+DF+PR+AP+BA+PR+SP+CE+PI+MG+RS+RO+PE+PI+RN+AP+DF+AC+TO+AP+MT+PI+SP+RJ+SP+RJ+AL,PT+PROS+PSL+MDB+PT+PSOL+PL+PT+AVANTE+PSB+PTB+PSOL+PT+PP+PT+PT+PSDB+PT+SOLIDARIEDADE+PT+PODE+CIDADANIA+PCdoB+DEM+PCdoB+PT+PT+PSOL+PL+PDT+PSOL+PSDB,Urgência,Plenário,Dep. Flávia Morais (PDT-GO),179
2242361,PL,1251,"""Dispõe sobre a destinação de Recursos Financeiros do Fundo Setorial do Audiovisual e Fundo Nacional da Cultura"". ",2020-03-30T15:59:00Z,camara,camara,Aline Gurgel,AP,REPUBLICANOS,Urgência,Plenário,Relator não encontrado,180
2242681,PL,1409,"Determina que em caso de declaração de epidemia, pandemia ou surtos provocados por doenças contagiosas ou que tenha sido declarado Estado de Calamidade Pública sejam tomadas medidas imediatas que garantam a saúde e preservação da vida de todos profissionais considerados essenciais ao controle de doenças e manutenção da ordem pública.
NOVA EMENTA: Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para determinar a adoção de medidas imediatas que preservem a saúde e a vida de todos os profissionais considerados essenciais ao controle de doenças e à manutenção da ordem pública, durante a emergência de saúde pública decorrente do coronavírus responsável pelo surto de 2019. ",2020-04-01T15:22:00Z,camara,camara,Adriana Ventura+Alexandre Padilha+Dr. Zacharias Calil+Dra. Soraya Manato+Jorge Solla+Mariana Carvalho,SP+SP+GO+ES+BA+RO,NOVO+PT+DEM+PSL+PT+PSDB,Urgência,Plenário,Dep. Hiran Gonçalves (PP-RR),181
2242664,PL,1397,"Institui medidas de caráter emergencial mediante alterações, de caráter transitório, de dispositivos da Lei nº 11.101, de 9 de fevereiro de 2005; que somente terão vigência até 31 de dezembro de 2020, ou enquanto estiver vigente o Decreto Legislativo nº 6, de 20 de março de 2020 (Reconhecimento do estado de calamidade pública em razão da pandemia causada pelo covid-19); e dá outras providências.

NOVA EMENTA: Institui medidas de caráter emergencial destinadas a prevenir a crise econômico-financeira de agentes econômicos; e altera, em caráter transitório, o regime jurídico da recuperação judicial, da recuperação extrajudicial e da falência ",2020-04-01T13:53:00Z,camara,camara,Hugo Leal,RJ,PSD,Urgência,Plenário,Dep. Isnaldo Bulhões Jr. (MDB-AL),182
2242218,PL,1142,"Dispõe sobre medidas urgentíssimas de apoio aos povos indígenas em razão do novo coronavírus (Covid-19).

NOVA EMENTA: Dispõe sobre medidas de proteção social para prevenção do contágio e da disseminação da Covid-19 nos territórios indígenas; cria o Plano Emergencial para Enfrentamento à Covid-19 nos Territórios Indígenas; estipula medidas de apoio às comunidades quilombolas e aos demais povos e comunidades tradicionais para o enfrentamento à Covid-19; e altera a Lei nº 8.080, de 19 de setembro de 1990, a fim de assegurar aporte de recursos adicionais nas situações emergenciais e de calamidade pública ",2020-03-27T19:22:00Z,camara,camara,Afonso Florence+Alexandre Padilha+Benedita da Silva+Bira do Pindaré+Camilo Capiberibe+Carlos Veras+Célio Moura+Edmilson Rodrigues+Erika Kokay+Fernanda Melchionna+Jandira Feghali+João Daniel+Jorge Solla+José Guimarães+José Ricardo+Luiza Erundina+Marcelo Freixo+Marcon+Padre João+Patrus Ananias+Paulo Teixeira+Professora Dorinha Seabra Rezende+Professora Rosa Neide+Zé Carlos,BA+SP+RJ+MA+AP+PE+TO+PA+DF+RS+RJ+SE+BA+CE+AM+SP+RJ+RS+MG+MG+SP+TO+MT+MA,PT+PT+PT+PSB+PSB+PT+PT+PSOL+PT+PSOL+PCdoB+PT+PT+PT+PT+PSOL+PSOL+PT+PT+PT+PT+DEM+PT+PT,Urgência,Plenário,Dep. Joenia Wapichana (REDE-RR),183
2242481,PL,1299,"Altera a Lei nº 8.080 de 19 de setembro de 1990 para definir mecanismo de financiamento específico, fortalecimento da rede SUS e medidas emergenciais para o enfrentamento de pandemias e calamidades em saúde pública junto aos povos indígenas no Brasil. ",2020-03-31T11:02:00Z,camara,camara,Airton Faleiro+Alexandre Padilha+Carmen Zanotto+Edmilson Rodrigues+Fernanda Melchionna+José Ricardo+Natália Bonavides+Patrus Ananias+Rodrigo Agostinho+Tabata Amaral,PA+SP+SC+PA+RS+AM+RN+MG+SP+SP,PT+PT+CIDADANIA+PSOL+PSOL+PT+PT+PT+PSB+PDT,Urgência,Plenário,Relator não encontrado,184
2242490,PL,1305,"Dispõe sobre o Plano Emergencial para Enfrentamento ao coronavírus nos territórios indígenas, assegurando a garantia de direitos sociais e territoriais, bem como com medidas específicas de vigilância sanitária e epidemiológica para prevenção do contágio e da disseminação da COVID-19. ",2020-03-31T11:32:00Z,camara,camara,Airton Faleiro+David Miranda+Edmilson Rodrigues+Ivan Valente+José Ricardo+Luiza Erundina+Marcon+Natália Bonavides+Professora Rosa Neide+Rodrigo Agostinho+Talíria Petrone+Túlio Gadêlha,PA+RJ+PA+SP+AM+SP+RS+RN+MT+SP+RJ+PE,PT+PSOL+PSOL+PSOL+PT+PSOL+PT+PT+PT+PSB+PSOL+PDT,Urgência,Plenário,Relator não encontrado,185
2242839,PL,1494,Permite o atendimento na modalidade telessaúde para fins fisioterapêuticos e terapêuticos ocupacionais. ,2020-04-02T15:42:00Z,camara,camara,Ruy Carneiro,PB,PSDB,Urgência,Plenário,Relator não encontrado,186
2242777,PL,1455,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para garantir a segurança alimentar por meio de estímulo à doação de alimentos in natura, industrializados ou preparados, durante o período da emergência de saúde pública de importância internacional decorrente do coronavírus. ",2020-04-02T10:59:00Z,camara,camara,Arnaldo Jardim,SP,CIDADANIA,Urgência,Plenário,Relator não encontrado,187
2242756,PL,1006,"Dispõe sobre a prestação de auxílio financeiro pela União às santas casas e hospitais sem fins lucrativos que participam de forma complementar do Sistema único de Saúde (SUS), no exercício de 2020, com o objetivo de permitir-lhes atuarem de forma coordenada no combate à pandemia do coronavírus. ",2020-04-01T19:08:00Z,camara,NA,,NA,NA,Urgência,Plenário,Dep. Baleia Rossi (MDB-SP),188
2242351,PL,1245,Dispõe sobre a doação de alimentos durante o estado de calamidade pública ou de emergência. ,2020-03-30T15:17:00Z,camara,camara,Rafael Motta,RN,PSB,Urgência,Plenário,Relator não encontrado,189
2242488,PL,1304,"Altera a Lei n° 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União e a Lei n° 6.634, de 2 de maio de 1979. que dispõe sobre a Faixa de Fronteira , altera o Decreto-lei n° 1.135, de 3 de dezembro de 1970, e dá outras providências.

NOVA EMENTA: Altera a Lei nº 10.304, de 5 de novembro de 2001, que transfere ao domínio dos Estados de Roraima e do Amapá terras pertencentes à União, e a Lei nº 6.634, de 2 de maio de 1979, que dispõe sobre a Faixa de Fronteira ",2020-03-31T11:24:00Z,camara,NA,,NA,NA,Urgência,Plenário,Dep. Acácio Favacho (PROS-AP),190
2242384,PL,1267,"Altera a lei 10.714/2003, com o objetivo de ampliar a divulgação do Disque 180 enquanto durar a pandemia do covid-19 (novo coronavirus). ",2020-03-30T18:20:00Z,camara,camara,Alessandro Molon+Clarissa Garotinho+Dulce Miranda+Enio Verri+Fernanda Melchionna+Jandira Feghali+Joenia Wapichana+José Guimarães+Luiza Erundina+Maria do Rosário+Paula Belmonte+Perpétua Almeida+Professora Dorinha Seabra Rezende+Sâmia Bomfim+Talíria Petrone+Wolney Queiroz,RJ+RJ+TO+PR+RS+RJ+RR+CE+SP+RS+DF+AC+TO+SP+RJ+PE,PSB+PROS+MDB+PT+PSOL+PCdoB+REDE+PT+PSOL+PT+CIDADANIA+PCdoB+DEM+PSOL+PSOL+PDT,Urgência,Plenário,Relator não encontrado,191
2242819,PL,1483,"Estabelece prioridade de atendimento aos profissionais de saúde na destinação de equipamentos de proteção, na testagem e no tratamento da covid-19, durante o estado de calamidade pública declarado em virtude do surto do coronavírus SARS-CoV2, nas condições que especifica. ",2020-04-02T17:34:00Z,camara,camara,Túlio Gadêlha,PE,PDT,Urgência,Plenário,Relator não encontrado,192
2242462,PL,1283,"Dispõe sobre o Plano Emergencial para Enfrentamento ao coronavírus nos territórios indígenas, assegurando a garantia de direitos sociais e territoriais, bem como com medidas específicas de vigilância sanitária e epidemiológica para prevenção do contágio e da disseminação da COVID-19. ",2020-03-30T20:00:00Z,camara,camara,Patrus Ananias,MG,PT,Urgência,Plenário,Relator não encontrado,193
2242797,PL,1472,"Dispõe sobre a suspensão do pagamento das parcelas do Fundo de Financiamento Estudantil – Fies, enquanto perdurar a paralisação de atividades letivas decorrente da pandemia do novo coronavírus (Covid19), e dá outras providências. ",2020-04-02T14:52:00Z,camara,camara,Domingos Neto,CE,PSD,Urgência,Plenário,Relator não encontrado,194
2242785,PL,1460,"Dispõe, na Lei nº 10.260, de 12 de julho de 2001, sobre a suspensão temporária do pagamento de encargos educacionais (mensalidades) do Fundo de Financiamento Estudantil (Fies) e do Programa de Financiamento Estudantil (P-Fies) durante a calamidade sanitária provocada por pandemia. ",2020-04-02T12:39:00Z,camara,camara,Dagoberto Nogueira,MS,PDT,Urgência,Plenário,Relator não encontrado,195
2242386,PL,1269,"Dispõe sobre medidas de proteção a beneficiários do Fundo de Financiamento Estudantil (FIES), no que tange à suspensão de pagamento de suas prestações pelo prazo de 12 meses em decorrência da vigência do Estado de Calamidade Pública estabelecido pelo Decreto Legislativo nº 6, de 20/03/2020. ",2020-03-30T19:21:00Z,camara,camara,Jandira Feghali+Perpétua Almeida+Professora Marcivania,RJ+AC+AP,PCdoB+PCdoB+PCdoB,Urgência,Plenário,Relator não encontrado,196
2242378,PL,1262,"Altera a Lei nº 10.260, de 12 de junho de 2001, que dispõe sobre o Fundo de Financiamento ao estudante do Ensino e dá outras providências, para dispensar os estudantes beneficiários do FIES do pagamento das amortizações dos financiamentos e dos encargos operacionais enquanto perdurar o estado de calamidade pública decretado pelo Congresso Nacional pelo Decreto Legislativo nº 6, de 2020. ",2020-03-30T17:11:00Z,camara,camara,Pompeo de Mattos,RS,PDT,Urgência,Plenário,Relator não encontrado,197
2242201,PL,1132,"Dispõe, na Lei nº 10.260, de 12 de julho de 2001, sobre a suspensão temporária de pagamentos referentes a obrigações financeiras e contagem de prazos por parte dos estudantes beneficiários e de instituições de ensino do Fundo de Financiamento Estudantil (Fies) enquanto perdurar a paralisação de atividades letivas em decorrência da pandemia do novo coronavírus (Covid-19). ",2020-03-27T12:00:00Z,camara,camara,Marcelo Calero,RJ,CIDADANIA,Urgência,Plenário,Relator não encontrado,198
2242656,PL,1389,"Dispõe sobre a transposição e a transferência de saldos financeiros constantes dos Fundos de Assistência Social dos Estados, do Distrito Federal e dos Municípios, provenientes de repasses federais, apurados até dezembro de 2019, e dá outras providências. ",2020-04-01T12:53:00Z,camara,camara,Flávia Arruda,DF,PL,Urgência,Plenário,Dep. Shéridan (PSDB-RR),199
2242826,PL,1490,"Dispõe sobre a proibição, pelo período em que perdurar o estado de emergência e calamidade pública a inscrição do nome de consumidores nos cadastros de restrição ao crédito, por falta de pagamento nas contas de consumo originadas da prestação de serviços públicos, bancários e comércio em geral. ",2020-04-02T18:40:00Z,camara,camara,Celina Leão,DF,PP,Urgência,Plenário,Relator não encontrado,200
2242479,PL,1298,"Suspende a inclusão de restrição de pessoas naturais ou de pessoas jurídicas, nos órgãos de proteção ao crédito para formação de histórico de crédito, pelo prazo de 90 dias. ",2020-03-31T10:16:00Z,camara,camara,Jaqueline Cassol,RO,PP,Urgência,Plenário,Relator não encontrado,201
2242269,PL,1182,"Dispõe sobre a proibição, por 120 dias da inscrição do nome de consumidores nos cadastros de restrição ao crédito, por falta de pagamento nas contas de consumo originadas da prestação de serviços públicos, bancários e comércio em geral. ",2020-03-30T11:06:00Z,camara,camara,Vaidon Oliveira,CE,PROS,Urgência,Plenário,Relator não encontrado,202
2242494,PL,1308,Dispõe sobre a proibição de inscrição do nome do consumidor no SPC e SERASA durante período de calamidade pública decretada pelo governo federal em razão da pandemia do Covid-19. ,2020-03-31T12:07:00Z,camara,camara,Celso Sabino,PA,PSDB,Urgência,Plenário,Relator não encontrado,203
2242237,PL,1161,"Garante piso de transferência de recursos do FPE e FPM devido aos efeitos financeiros provocados pela pandemia do Coronavírus (COVID-19).
NOVA EMENTA: Concede auxílio financeiro emergencial aos Estados, ao Distrito Federal e aos Municípios para reforço dos fundos de participação de que trata o art. 159 da Constituição Federal e suspende obrigações dos Estados, do Distrito Federal e dos Municípios, devido aos efeitos financeiros provocados pela emergência de saúde pública de importância internacional decorrente da Covid-19. ",2020-03-28T22:15:00Z,camara,camara,André Figueiredo+Arthur Lira+Carlos Sampaio+Diego Andrade+Efraim Filho+Enio Verri+Enrico Misasi+Fred Costa+Joice Hasselmann+José Guimarães+Léo Moraes+Luis Tibé+Pedro Lucas Fernandes+Perpétua Almeida,CE+AL+SP+MG+PB+PR+SP+MG+SP+CE+RO+MG+MA+AC,PDT+PP+PSDB+PSD+DEM+PT+PV+PATRIOTA+PSL+PT+PODE+AVANTE+PTB+PCdoB,Urgência,Plenário,Dep. Acácio Favacho (PROS-AP),204
2243963,PL,669,"Altera a Lei n° 13.460, de 26 de junho de 2017 (Código de Defesa do Usuário do Serviço Público), e a Lei n° 8.987, de 13 de fevereiro de 1995 (Lei de Concessões), para dispor sobre a interrupção e a religação ou o restabelecimento de serviços públicos. ",2020-04-06T11:47:00Z,camara,NA,,NA,NA,Urgência,Plenário,Dep. Eduardo Bismarck (PDT-CE),205
2243084,PL,1562,"Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para dispor sobre a obrigatoriedade do uso de máscaras de proteção para circulação em locais públicos, as penas previstas, uso das forças de segurança	 públicas, medidas administrativas e o cometimento de infração da ordem econômica, durante as medidas para enfrentamento da emergência de saúde público de importância internacional decorrente  do coronavírus responsável pelo surto de 2019.

NOVA EMENTA: Altera a Lei nº 13.979, de 6 de fevereiro de 2020, para dispor sobre a obrigatoriedade do uso de máscaras de proteção individual para circulação em espaços públicos e privados acessíveis ao público, em vias públicas e em transportes públicos durante a vigência das medidas para enfrentamento da emergência de saúde pública de importância internacional decorrente da pandemia da Covid-19 ",2020-04-03T23:42:00Z,camara,camara,Pedro Lucas Fernandes,MA,PTB,Urgência,Plenário,Dep. Gil Cutrim (PDT-MA),206
