cargo,id_parlamentar,nome,partido,uf,situacao,sigla,casa,foto
NA,5979,Leila Barros,PSB,DF,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
NA,5012,Randolfe Rodrigues,REDE,AP,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,5718,Eliziane Gama,CIDADANIA,MA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,5899,Vanderlan Cardoso,PSD,GO,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,5523,Otto Alencar,PSD,BA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5523.jpg
NA,5990,Carlos Viana,PSD,MG,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5990.jpg
NA,5967,Angelo Coronel,PSD,BA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,5352,Rogério Carvalho,PT,SE,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,5535,Telmário Mota,PROS,RR,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,5783,Zenaide Maia,PROS,RN,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,5732,Rodrigo Pacheco,DEM,MG,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,5350,Jorginho Mello,PL,SC,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5350.jpg
NA,945,Alvaro Dias,PODEMOS,PR,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador945.jpg
NA,5976,Eduardo Girão,PODEMOS,CE,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5976.jpg
NA,6160,Juninho do Pneu,NA,NA,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6160.jpg
NA,6199,Olival Marques,NA,NA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6199.jpg
NA,5656,Enio Verri,NA,NA,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5656.jpg
NA,5820,Nilto Tatto,NA,NA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5820.jpg
NA,6179,Felício Laterça,NA,NA,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6179.jpg
NA,6122,Nereu Crispim,NA,NA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6122.jpg
NA,5311,Alessandro Molon,NA,NA,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5311.jpg
NA,6098,Elias Vaz,NA,NA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6098.jpg
NA,5330,Jhonatan de Jesus,NA,NA,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5330.jpg
NA,6130,Silvio Costa Filho,NA,NA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6130.jpg
NA,3765,Carlos Sampaio,NA,NA,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3765.jpg
NA,5824,Samuel Moreira,NA,NA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5824.jpg
NA,2329,Wolney Queiroz,NA,NA,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador2329.jpg
NA,5543,Afonso Motta,NA,NA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5543.jpg
NA,6069,Léo Moraes,NA,NA,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6069.jpg
NA,6253,Eduardo Braide,NA,NA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6253.jpg
NA,6114,Fernanda Melchionna,NA,NA,Titular,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6114.jpg
NA,5657,Edmilson Rodrigues,NA,NA,Suplente,CMMPV928,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5657.jpg
PRESIDENTE,475,Confúcio Moura,MDB,RO,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,22,Esperidião Amin,PP,SC,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg
VICE-PRESIDENTE,5718,Eliziane Gama,CIDADANIA,MA,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,5012,Randolfe Rodrigues,REDE,AP,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
NA,4770,Izalci Lucas,PSDB,DF,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,677,Roberto Rocha,PSDB,MA,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg
NA,5899,Vanderlan Cardoso,PSD,GO,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,5926,Lucas Barreto,PSD,AP,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5926.jpg
NA,5352,Rogério Carvalho,PT,SE,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5352.jpg
NA,5783,Zenaide Maia,PROS,RN,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5783.jpg
NA,1173,Wellington Fagundes,PL,MT,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1173.jpg
NA,470,Chico Rodrigues,DEM,RR,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador470.jpg
NA,5648,Cacá Leão,NA,NA,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5648.jpg
NA,6115,Gustinho Ribeiro,NA,NA,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6115.jpg
RELATOR,6101,Francisco Jr.,NA,NA,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6101.jpg
NA,5695,Paulo Azi,NA,NA,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5695.jpg
NA,6187,Luiz Carlos Motta,NA,NA,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6187.jpg
NA,5719,Hildo Rocha,NA,NA,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5719.jpg
NA,3786,Reginaldo Lopes,NA,NA,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3786.jpg
NA,3676,Renildo Calheiros,NA,NA,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3676.jpg
NA,6179,Felício Laterça,NA,NA,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6179.jpg
NA,6247,Joice Hasselmann,NA,NA,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6247.jpg
NA,6134,João H. Campos,NA,NA,Titular,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6134.jpg
NA,6188,Mauro Benevides Filho,NA,NA,Suplente,CN-Covid19,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6188.jpg
NA,742,Marcelo Castro,MDB,PI,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg
NA,6027,Mecias de Jesus,REPUBLICANOS,RR,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg
1º VICE-PRESIDENTE,285,Marcio Bittar,MDB,AC,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,5008,Humberto Costa,PT,PE,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5008.jpg
NA,1186,Luis Carlos Heinze,PP,RS,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg
NA,5905,Rodrigo Cunha,PSDB,AL,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5905.jpg
NA,5988,Soraya Thronicke,PSL,MS,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5988.jpg
NA,5748,Veneziano Vital do Rêgo,PSB,PB,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,345,Flávio Arns,REDE,PR,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador345.jpg
NA,5942,Marcos do Val,PODEMOS,ES,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5942.jpg
NA,5979,Leila Barros,PSB,DF,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
PRESIDENTE,5985,Nelsinho Trad,PSD,MS,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5985.jpg
NA,5967,Angelo Coronel,PSD,BA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5967.jpg
NA,5535,Telmário Mota,PROS,RR,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5535.jpg
NA,581,Jaques Wagner,PT,BA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador581.jpg
NA,5732,Rodrigo Pacheco,DEM,MG,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5732.jpg
NA,4531,Jayme Campos,DEM,MT,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4531.jpg
NA,6249,Heitor Freire,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6249.jpg
NA,6163,Carlos Jordy,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6163.jpg
NA,5402,Delegado Waldir,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5402.jpg
NA,4512,Afonso Hamm,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4512.jpg
NA,5640,Fausto Pinato,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5640.jpg
NA,737,Átila Lira,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador737.jpg
NA,353,Ricardo Barros,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador353.jpg
NA,6183,Dr. Jaziel,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6183.jpg
NA,588,José Rocha,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador588.jpg
NA,4698,Edio Lopes,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4698.jpg
NA,5336,Giovani Cherini,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5336.jpg
NA,5340,Danrlei de Deus Hinterholz,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5340.jpg
NA,6205,Cezinha de Madureira,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6205.jpg
NA,6105,Vermelho,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6105.jpg
NA,4676,Hugo Leal,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4676.jpg
NA,5831,Moses Rodrigues,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5831.jpg
NA,4714,Celso Maldaner,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4714.jpg
NA,6180,Vinicius Farah,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6180.jpg
NA,5348,Rogério Peninha Mendonça,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5348.jpg
VICE-PRESIDENTE PELO BRASIL NO PARLASUL,859,Celso Russomanno,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador859.jpg
NA,5796,Carlos Gomes,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5796.jpg
NA,6111,Lucas Redecker,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6111.jpg
NA,6068,Beto Pereira,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6068.jpg
NA,5365,Alexandre Leite,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5365.jpg
NA,6104,Pedro Lupion,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6104.jpg
NA,744,Paes Landim,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador744.jpg
NA,6285,Santini,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6285.jpg
NA,5380,Bruna Furlan,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5380.jpg
NA,6051,Paulo Ramos,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6051.jpg
NA,5543,Afonso Motta,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5543.jpg
NA,5321,Aureo Ribeiro,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5321.jpg
NA,6053,Tiago Dimas,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6053.jpg
NA,5642,Bacelar,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5642.jpg
NA,5374,Roberto de Lucena,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5374.jpg
NA,3822,Perpétua Almeida,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3822.jpg
NA,769,Jandira Feghali,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador769.jpg
NA,5293,Pastor Eurico,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5293.jpg
NA,6267,Marreca Filho,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6267.jpg
2º VICE-PRESIDENTE,853,Arlindo Chinaglia,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador853.jpg
NA,3727,Maria do Rosário,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3727.jpg
NA,3785,Odair Cunha,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3785.jpg
NA,5493,Paulão,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5493.jpg
NA,5798,Heitor Schuch,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5798.jpg
NA,6114,Fernanda Melchionna,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6114.jpg
NA,4821,Glauber Braga,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4821.jpg
NA,5300,Zeca Dirceu,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5300.jpg
NA,6054,Marcel Van Hattem,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6054.jpg
NA,6075,Gilson Marques,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6075.jpg
NA,5779,Rosangela Gomes,NA,NA,Titular,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5779.jpg
NA,5263,Eros Biondini,NA,NA,Suplente,CPCMS,congresso_nacional,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5263.jpg
NA,4994,Eduardo Braga,MDB,AM,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4994.jpg
NA,70,Renan Calheiros,MDB,AL,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador70.jpg
NA,6027,Mecias de Jesus,REPUBLICANOS,RR,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador6027.jpg
NA,35,Jader Barbalho,MDB,PA,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador35.jpg
NA,5540,Fernando Bezerra Coelho,MDB,PE,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5540.jpg
NA,5537,Dário Berger,MDB,SC,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5537.jpg
NA,475,Confúcio Moura,MDB,RO,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador475.jpg
NA,742,Marcelo Castro,MDB,PI,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador742.jpg
NA,5585,Luiz do Carmo,MDB,GO,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5585.jpg
NA,285,Marcio Bittar,MDB,AC,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador285.jpg
NA,739,Ciro Nogueira,PP,PI,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador739.jpg
NA,22,Esperidião Amin,PP,SC,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador22.jpg
NA,5998,Daniella Ribeiro,PP,PB,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5998.jpg
NA,5899,Vanderlan Cardoso,PSD,GO,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5899.jpg
NA,90,José Serra,PSDB,SP,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador90.jpg
VICE-PRESIDENTE,5502,Plínio Valério,PSDB,AM,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5502.jpg
NA,5531,Elmano Férrer,PODEMOS,PI,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5531.jpg
NA,3396,Tasso Jereissati,PSDB,CE,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador3396.jpg
NA,5924,Oriovisto Guimarães,PODEMOS,PR,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5924.jpg
NA,5533,Lasier Martins,PODEMOS,RS,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5533.jpg
NA,1186,Luis Carlos Heinze,PP,RS,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1186.jpg
NA,5236,Reguffe,PODEMOS,DF,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5236.jpg
NA,677,Roberto Rocha,PSDB,MA,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador677.jpg
NA,5666,Major Olimpio,PSL,SP,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5666.jpg
NA,4770,Izalci Lucas,PSDB,DF,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4770.jpg
NA,5895,Jorge Kajuru,CIDADANIA,GO,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5895.jpg
NA,5979,Leila Barros,PSB,DF,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5979.jpg
NA,5748,Veneziano Vital do Rêgo,PSB,PB,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5748.jpg
NA,4981,Acir Gurgacz,PDT,RO,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador4981.jpg
NA,1249,Kátia Abreu,PP,TO,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador1249.jpg
NA,5718,Eliziane Gama,CIDADANIA,MA,Suplente,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5718.jpg
NA,5012,Randolfe Rodrigues,REDE,AP,Titular,CAE,senado,http://www.senado.leg.br/senadores/img/fotos-oficiais/senador5012.jpg
